cod,NOME
220080,Antônio Almeida
290170,Antônio Cardoso
240090,Antônio Martins
220070,Anísio de Abreu
430110,Arroio dos Ratos
130020,Atalaia do Norte
250157,Barra de Santana
350535,Barra do Chapéu
510180,Barra do Garças
430185,Barra do Guarita
410270,Barra do Jacaré
430187,Barra do Quaraí
430190,Barra do Ribeiro
310540,Barão de Cocais
220157,Belém do Piauí
430210,Bento Gonçalves
430225,Boa Vista do Sul
310720,Bocaina de Minas
410310,Bocaiúva do Sul
410315,Bom Jesus do Sul
220192,Bonfim do Piauí
250290,Brejo dos Santos
520393,Buriti de Goiás
220200,Buriti dos Lopes
310945,Cabeceira Grande
210237,Cachoeira Grande
430300,Cachoeira do Sul
250340,Cacimba de Areia
410390,Campina da Lagoa
410410,Campo do Tenente
510268,Campos de Júlio
311265,Capitão Andrade
290700,Cardeal da Silva
250430,Catolé do Rocha
430280,Caçapava do Sul
311560,Cedro do Abaeté
311570,Central de Minas
351140,Cerqueira César
170460,Chapada de Areia
311610,Chapada do Norte
500295,Chapadão do Sul
520549,Cidade Ocidental
311690,Comendador Gomes
311840,Conselheiro Pena
430585,Coqueiros do Sul
420435,Cordilheira Alta
240280,Coronel Ezequiel
500315,Coronel Sapucaia
170600,Couto Magalhães
312087,Curral de Dentro
520570,Córrego do Ouro
312150,Desterro do Melo
410715,Diamante D'Oeste
220335,Dirceu Arcoverde
291020,Dom Macedo Costa
320190,Domingos Martins
220342,Domingos Mourão
312320,Dores do Indaiá
240320,Doutor Severiano
110009,Espigão D'Oeste
351530,Estrela do Norte
520750,Estrela do Norte
430807,Fazenda Vilanova
291080,Feira de Santana
210408,Fernando Falcão
240375,Fernando Pedroza
351560,Fernando Prestes
520790,Flores de Goiás
220380,Flores do Piauí
430825,Floriano Peixoto
410820,Formosa do Oeste
312640,Fortuna de Minas
240390,Francisco Dantas
312660,Francisco Dumont
220415,Francisco Macedo
351630,Francisco Morato
220420,Francisco Santos
351650,Gabriel Monteiro
510385,Gaúcha do Norte
410850,General Carneiro
510390,General Carneiro
313005,Icaraí de Minas
210515,Igarapé do Meio
352080,Inúbia Paulista
150345,Ipixuna do Pará
411065,Iracema do Oeste
110110,Itapuã do Oeste
220525,Jardim do Mulato
270375,Jequiá da Praia
313640,Joaquim Felício
352570,José Bonifácio
220550,José de Freitas
250780,Junco do Seridó
260850,Lagoa de Itaenga
431142,Lajeado do Bugre
320316,Laranja da Terra
160027,Laranjal do Jari
291920,Lauro de Freitas
313830,Leandro Ferreira
431160,Liberato Salzano
313862,Limeira do Oeste
280380,Malhada dos Bois
352870,Marabá Paulista
240730,Marcelino Vieira
270470,Marechal Deodoro
431198,Mariana Pimentel
314020,Maripá de Minas
431205,Marques de Souza
210663,Matões do Norte
521305,Mimoso de Goiás
210675,Miranda do Norte
110130,Mirante da Serra
510562,Mirassol d'Oeste
230860,Monsenhor Tabosa
353140,Monte Aprazível
431244,Morrinhos do Sul
421120,Morro da Fumaça
292170,Morro do Chapéu
292205,Mulungu do Morro
353210,Murutinga do Sul
353240,Nazaré Paulista
431301,Nova Candelária
411705,Nova Laranjeiras
510885,Nova Marilândia
510895,Nova Monte Verde
431320,Nova Petrópolis
314505,Nova Porteirinha
431335,Nova Roma do Sul
171500,Nova Rosalândia
314550,Olímpio Noronha
220735,Pajeú do Piauí
353520,Palmeira d'Oeste
431407,Passo do Sobrado
314890,Pedra do Indaiá
220793,Pedro Laurentino
431450,Pinheiro Machado
510675,Pontes e Lacerda
315180,Poços de Caldas
354110,Presidente Alves
210910,Presidente Dutra
292560,Presidente Dutra
421410,Presidente Nereu
412050,Primeiro de Maio
270640,Pão de Açúcar
231126,Quiterianópolis
241050,Rafael Fernandes
261170,Riacho das Almas
354290,Ribeirão Bonito
354300,Ribeirão Branco
354325,Ribeirão Grande
354320,Ribeirão do Sul
130356,Rio Preto da Eva
315620,Rochedo de Minas
431642,Sagrada Família
431643,Saldanha Marinho
354660,Santa Fé do Sul
320450,Santa Leopoldina
241140,Santana do Matos
354770,Santo Anastácio
120045,Senador Guiomard
293010,Senhor do Bonfim
316610,Senhora do Porto
432035,Sentinela do Sul
432040,Serafina Corrêa
316660,Serra da Saudade
293015,Serra do Ramalho
293025,Serra do Ramalho
316680,Serra do Salitre
432057,Sete de Setembro
432065,Silveira Martins
316080,São Bento Abade
280670,São Cristóvão
293076,Sítio do Quinto
241380,Taboleiro Grande
355280,Taboão da Serra
221097,Tanque do Piauí
270915,Teotônio Vilela
241445,Triunfo Potiguar
421860,Trombudo Central
432166,Três Cachoeiras
316930,Três Corações
432183,Três Forquilhas
355490,Três Fronteiras
412788,Tunas do Paraná
110180,Vale do Paraíso
317075,Varjão de Minas
432345,Vila Nova do Sul
160080,Vitória do Jari
355650,Várzea Paulista
317080,Várzea da Palma
293305,Várzea da Roça
293310,Várzea do Poço
310100,Águas Vermelhas
350130,Álvares Machado
350080,Alfredo Marcondes
240070,Alto do Rodrigues
310240,Alvorada de Minas
520080,Alvorada do Norte
290110,Amélia Rodrigues
220060,Angical do Piauí
230080,Antonina do Norte
350260,Aparecida d'Oeste
410185,Ariranha do Ivaí
220095,Aroeiras do Itaim
430163,Balneário Pinhal
430192,Barra do Rio Azul
210150,Barão de Grajaú
430175,Barão do Triunfo
130060,Benjamin Constant
290390,Bom Jesus da Lapa
430240,Bom Retiro do Sul
220202,Buriti dos Montes
310980,Cachoeira Dourada
520425,Cachoeira Dourada
250350,Cacimba de Dentro
240185,Caiçara do Norte
220208,Cajueiro da Praia
290550,Caldeirão Grande
410395,Campina do Simão
420340,Campo Belo do Sul
350970,Campos do Jordão
430468,Capela de Santana
210275,Capinzal do Norte
420395,Capivari de Baixo
330130,Casimiro de Abreu
220260,Castelo do Piauí
520547,Chapadão do Céu
110006,Colorado do Oeste
510336,Conquista D'Oeste
290920,Coronel João Sá
351320,Cristais Paulista
410660,Cruzeiro do Oeste
410440,Cândido de Abreu
410710,Diamante do Norte
312370,Engenheiro Caldas
351515,Engenheiro Coelho
430695,Entre Rios do Sul
210400,Esperantinópolis
430745,Esperança do Sul
291070,Euclides da Cunha
312500,Ewbank da Câmara
220375,Fartura do Piauí
351600,Flórida Paulista
312650,Francisco Badaró
270290,Girau do Ponciano
260610,Glória do Goitá
210450,Governador Archer
520940,Guarani de Goiás
510452,Ipiranga do Norte
291540,Itaju do Colônia
411120,Itapejara d'Oeste
240550,Jardim de Angicos
240570,Jardim do Seridó
220527,Jatobá do Piauí
171150,Jaú do Tocantins
313545,Jenipapo de Minas
230730,Juazeiro do Norte
291870,Lafaiete Coutinho
291905,Lajedo do Tabocal
352640,Laranjal Paulista
150400,Limoeiro do Ajuru
230760,Limoeiro do Norte
150410,Magalhães Barata
292030,Malhada de Pedras
320334,Marechal Floriano
150475,Mojuí dos Campos
431238,Monte Belo do Sul
220670,Nazaré do Piauí
431267,Nicolau Vergueiro
510615,Nova Bandeirantes
510620,Nova Brasilândia
353310,Nova Guataporanga
510619,Nova Santa Helena
150506,Novo Repartimento
510628,Novo São Joaquim
314580,Onça de Pitangui
353510,Palmares Paulista
411800,Paraíso do Norte
210825,Pedro do Rosário
510645,Planalto da Serra
411995,Pontal do Paraná
510682,Porto Esperidião
210890,Poção de Pedras
431514,Presidente Lucena
210927,Presidente Sarney
210930,Presidente Vargas
412090,Quedas do Iguaçu
241080,Riacho de Santana
292640,Riacho de Santana
251276,Riachão do Poço
292650,Ribeira do Amparo
220887,Ribeira do Piauí
292660,Ribeira do Pombal
412220,Rio Branco do Sul
241100,Rodolfo Fernandes
412265,Rosário do Ivaí
354530,Salto de Pirapora
412290,Salto do Itararé
431680,Santa Cruz do Sul
421565,Santa Rosa do Sul
315830,Santana da Vargem
231210,Santana do Cariri
220935,Santana do Piauí
315900,Santana do Riacho
221062,Sebastião Barros
211176,Senador La Rocque
221065,Sigefredo Pacheco
221080,Simplício Mendes
221090,Socorro do Piauí
316780,Soledade de Minas
211190,Sucupira do Norte
421580,São Bento do Sul
261300,São Bento do Una
431861,São José do Sul
421640,São João do Sul
431890,São Luiz Gonzaga
431940,São Pedro do Sul
510795,Tangará da Serra
432132,Taquaruçu do Sul
432147,Tiradentes do Sul
330590,Trajano de Moraes
211223,Trizidela do Vale
412790,Tuneiras do Oeste
432285,Vespasiano Correa
150835,Vitória do Xingu
231410,Viçosa do Ceará
350120,Álvares Florence
220027,Alegrete do Piauí
350180,Américo de Campos
250115,Areia de Baraúnas
420207,Balneário Gaivota
422000,Balneário Rincão
220117,Barra D'Alcântara
260130,Barra de Guabiraba
350500,Barão de Antonina
430170,Barão de Cotegipe
510160,Barão de Melgaço
250140,Baía da Traição
250205,Bernardino Batista
210193,Bernardo do Mearim
220173,Betânia do Piauí
430223,Boa Vista do Incra
130068,Boa Vista do Ramos
290380,Boa Vista do Tupim
310760,Bom Jesus da Penha
290395,Bom Jesus da Serra
310780,Bom Jesus do Galho
320110,Bom Jesus do Norte
420257,Bom Jesus do Oeste
410322,Bom Sucesso do Sul
350760,Bragança Paulista
310860,Brasília de Minas
420285,Braço do Trombudo
350830,Cabrália Paulista
350860,Cachoeira Paulista
310960,Cachoeira da Prata
310970,Cachoeira de Minas
150200,Cachoeira do Arari
430367,Campestre da Serra
220210,Campinas do Piauí
510269,Canabrava do Norte
110080,Candeias do Jamari
220240,Capitão de Campos
130115,Careiro da Várzea
220255,Caridade do Piauí
311390,Carmo da Cachoeira
311440,Carmo do Rio Claro
520500,Carmo do Rio Verde
410510,Centenário do Sul
311650,Claro dos Poções
220277,Colônia do Piauí
311810,Congonhas do Norte
311880,Coração de Jesus
290890,Coração de Maria
311940,Coronel Fabriciano
220285,Coronel José Dias
410655,Corumbataí do Sul
520580,Corumbá de Goiás
351010,Cândido Rodrigues
220340,Dom Expedito Lopes
312310,Dores de Guanhães
320200,Dores do Rio Preto
312380,Engenheiro Navarro
270255,Estrela de Alagoas
312470,Estrela do Indaiá
430783,Eugênio de Castro
430800,Faxinal do Soturno
420530,Faxinal dos Guedes
410765,Fazenda Rio Grande
410773,Fernandes Pinheiro
312580,Fernandes Tourinho
220385,Floresta do Piauí
312630,Fortaleza de Minas
410840,Francisco Beltrão
150307,Garrafão do Norte
510410,Guarantã do Norte
210500,Humberto de Campos
312990,Ibitiúra de Minas
352000,Igaraçu do Tietê
260760,Ilha de Itamaracá
521015,Ipiranga de Goiás
220480,Ipiranga do Piauí
291535,Itaguaçu da Bahia
313260,Itamarati de Minas
280320,Itaporanga d'Ajuda
270340,Jacaré dos Homens
220515,Jacobina do Piauí
240560,Jardim de Piranhas
320310,Jerônimo Monteiro
220551,Juazeiro do Piauí
210565,Junco do Maranhão
210594,Lago dos Rodrigues
171190,Lagoa da Confusão
171195,Lagoa do Tocantins
220554,Lagoinha do Piauí
411330,Laranjeiras do Sul
352680,Lençóis Paulista
270420,Limoeiro de Anadia
510525,Lucas do Rio Verde
110013,Machadinho D'Oeste
292080,Marcionílio Souza
411490,Marilândia do Sul
220605,Massapê do Piauí
292100,Mata de São João
270530,Minador do Negrão
352980,Mineiros do Tietê
110120,Ministro Andreazza
150549,Palestina do Pará
220740,Palmeira do Piauí
353715,Pedrinhas Paulista
510642,Peixoto de Azevedo
315040,Piedade dos Gerais
120038,Plácido de Castro
510665,Pontal do Araguaia
315217,Ponto dos Volantes
510680,Porto dos Gaúchos
171840,Presidente Kennedy
320430,Presidente Kennedy
110025,Presidente Médici
210923,Presidente Médici
510704,Primavera do Leste
315360,Prudente de Morais
412065,Quarto Centenário
431535,Quinze de Novembro
412175,Reserva do Iguaçu
251280,Riacho dos Cavalos
292620,Riachão das Neves
280580,Riachão do Dantas
500710,Ribas do Rio Pardo
220890,Ribeiro Gonçalves
354310,Ribeirão Corrente
315470,Ribeirão Vermelho
292665,Ribeirão do Largo
315560,Rio Pardo de Minas
171865,Rio da Conceição
280610,Rosário do Catete
431675,Santa Clara do Sul
315760,Santa Fé de Minas
354740,Santa Rita d'Oeste
280650,Santa Rosa de Lima
421560,Santa Rosa de Lima
231200,Santana do Acaraú
315860,Santana do Deserto
270800,Santana do Ipanema
315880,Santana do Jacaré
270810,Santana do Mundaú
241142,Santana do Seridó
315910,Santana dos Montes
412627,Saudade do Iguaçu
510788,Serra Nova Dourada
316670,Serra dos Aimorés
412520,São Jorge d'Oeste
270830,São José da Laje
316295,São José da Lapa
330513,São José de Ubá
431860,São José do Ouro
510729,São José do Povo
211100,São João Batista
421630,São João Batista
316230,São João da Mata
316250,São João del Rei
231260,São Luís do Curu
412560,São Mateus do Sul
510740,São Pedro da Cipa
231310,Tabuleiro do Norte
221095,Tamboril do Piauí
522100,Taquaral de Goiás
522108,Teresina de Goiás
412820,União da Vitória
221130,Valença do Piauí
412855,Vera Cruz do Oeste
261618,Vertente do Lério
211290,Vitória do Mearim
420050,Águas de Chapecó
350050,Águas de Lindóia
310010,Abadia dos Dourados
220025,Alagoinha do Piauí
310163,Alfredo Vasconcelos
410045,Altamira do Paraná
210055,Amapá do Maranhão
520085,Americano do Brasil
290180,Antônio Gonçalves
350290,Araçoiaba da Serra
410200,Assis Chateaubriand
170270,Aurora do Tocantins
170290,Axixá do Tocantins
250160,Barra de Santa Rosa
280060,Barra dos Coqueiros
220130,Barreiras do Piauí
310600,Bela Vista de Minas
420213,Bela Vista do Toldo
210197,Boa Vista do Gurupi
420250,Bom Jardim da Serra
310750,Bom Jardim de Minas
520350,Bom Jesus de Goiás
310770,Bom Jesus do Amparo
250240,Bonito de Santa Fé
430245,Boqueirão do Leão
410337,Brasilândia do Sul
170370,Brejinho de Nazaré
290450,Brotas de Macaúbas
170380,Buriti do Tocantins
520420,Cachoeira de Goiás
310270,Cachoeira de Pajeú
150195,Cachoeira do Piriá
520460,Campestre de Goiás
150215,Canaã dos Carajás
220253,Caraúbas do Piauí
170386,Cariri do Tocantins
311430,Carmo do Paranaíba
280160,Cedro de São João
210315,Centro do Guilherme
430517,Cerro Grande do Sul
270210,Colônia Leopoldina
150275,Concórdia do Pará
410640,Cornélio Procópio
410657,Cruzeiro do Iguaçu
420500,Dionísio Cerqueira
430690,Encruzilhada do Sul
410750,Engenheiro Beltrão
312390,Entre Rios de Minas
410753,Entre Rios do Oeste
312540,Felício dos Santos
260545,Fernando de Noronha
20001,Fernando de Noronha
170820,Formoso do Araguaia
430845,Fortaleza dos Valos
312705,Fronteira dos Vales
520815,Gameleira de Goiás
500400,Glória de Dourados
150309,Goianésia do Pará
230500,Guaraciaba do Norte
210535,Itaipava do Grajaú
210542,Itinga do Maranhão
431120,Júlio de Castilhos
431123,Lagoa Bonita do Sul
291940,Licínio de Almeida
220650,Monsenhor Hipólito
353120,Monte Alegre do Sul
353150,Monte Azul Paulista
521377,Montividiu do Norte
220669,Murici dos Portelas
353230,Natividade da Serra
353320,Nova Independência
411721,Nova Santa Bárbara
220695,Novo Santo Antônio
510631,Novo Santo Antônio
270590,Olho d'Água Grande
171550,Oliveira de Fátima
110015,Ouro Preto do Oeste
314620,Ouro Verde de Minas
411745,Ouro Verde do Oeste
521565,Palestina de Goiás
521570,Palmeiras de Goiás
353550,Paraguaçu Paulista
500627,Paraíso das Águas
270650,Passo de Camaragibe
521680,Petrolina de Goiás
431449,Pinheirinho do Vale
521750,Pium (transf. p/TO)
421335,Ponte Alta do Norte
421400,Presidente Getúlio
354140,Presidente Prudente
412100,Querência do Norte
354230,Redenção da Serra
510715,Reserva do Cabaçal
315450,Riacho dos Machados
315460,Ribeirão das Neves
412190,Ribeirão do Pinhal
412217,Rio Branco do Ivaí
354410,Rio Grande da Serra
315645,Rosário da Limeira
354610,Santa Clara d'Oeste
315733,Santa Cruz de Minas
150640,Santa Cruz do Arari
510774,Santa Cruz do Xingu
521925,Santa Fé de Goiás
110029,Santa Luzia D'Oeste
315935,Santa Rita de Minas
500755,Santa Rita do Pardo
315970,Santa Rosa da Serra
120043,Santa Rosa do Purus
315850,Santana de Pirapama
150670,Santana do Araguaia
412400,Santana do Itararé
315895,Santana do Paraíso
316580,Senador José Bento
316600,Senhora de Oliveira
316650,Serra Azul de Minas
241330,Serra de São Bento
241355,Serrinha dos Pintos
241160,São Bento do Norte
220955,São Braz do Piauí
354880,São Caetano do Sul
110148,São Felipe D'Oeste
412530,São Jorge do Ivaí
316294,São José da Barra
421670,São José do Cedro
261360,São José do Egito
431850,São José do Norte
221010,São José do Peixe
510735,São José do Xingu
330500,São João da Barra
316225,São João da Lagoa
150746,São João da Ponta
316240,São João da Ponte
220990,São João da Serra
211102,São João do Carú
412500,São João do Ivaí
421625,São João do Oeste
211107,São João do Soter
251410,São João do Tigre
221037,São Luis do Piauí
522015,São Luíz do Norte
355020,São Miguel Arcanjo
316380,São Miguel do Anta
431935,São Pedro da Serra
412580,São Pedro do Ivaí
355050,São Pedro do Turvo
316430,São Roque de Minas
211170,São Vicente Ferrer
261380,São Vicente Ferrer
431980,São Vicente do Sul
172093,Taipas do Tocantins
316830,Taquaraçu de Minas
293135,Teixeira de Freitas
510805,Terra Nova do Norte
270930,União dos Palmares
221160,Vila Nova do Piauí
150034,Água Azul do Norte
320016,Água Doce do Norte
350140,Álvaro de Carvalho
520040,Almas (transf. p/TO)
410040,Almirante Tamandaré
350170,Américo Brasiliense
500100,Aparecida do Taboado
220105,Assunção do Piauí
420200,Balneário Camboriú
421280,Balneário Piçarras
250170,Barra de São Miguel
270060,Barra de São Miguel
310550,Barão de Monte Alto
410275,Bela Vista da Caroba
520330,Bela Vista de Goiás
220155,Bela Vista do Piauí
350630,Bernardino de Campos
430220,Boa Vista do Buricá
430222,Boa Vista do Cadeado
520340,Bom Jardim de Goiás
210203,Bom Jesus das Selvas
220194,Boqueirão do Piauí
220205,Cabeceiras do Piauí
330080,Cachoeiras de Macacu
220207,Cajazeiras do Piauí
430370,Campina das Missões
350960,Campo Limpo Paulista
430462,Capão Bonito do Sul
311450,Carmópolis de Minas
260392,Carnaubeira da Penha
240240,Carnaúba dos Dantas
210312,Central do Maranhão
420419,Chapadão do Lageado
520551,Cocalzinho de Goiás
170550,Colinas do Tocantins
320160,Conceição da Barra
290820,Conceição da Feira
311760,Conceição do Pará
311830,Conselheiro Lafaiete
410610,Conselheiro Mairinck
240290,Coronel João Pessoa
170625,Crixás do Tocantins
250523,Cuité de Mamanguape
430637,Dilermando de Aguiar
312170,Diogo de Vasconcelos
410785,Flor da Serra do Sul
150304,Floresta do Araguaia
291110,Formosa do Rio Preto
430850,Frederico Westphalen
312770,Governador Valadares
430950,Guarani das Missões
500410,Guia Lopes da Laguna
0,Ignorado ou exterior
1,Ignorado ou exterior
9999,Ignorado ou exterior
999999,Ignorado ou exterior
352220,Itapecerica da Serra
352265,Itapirapuã Paulista
210547,Jenipapo dos Vieiras
230750,Lavras da Mangabeira
521230,Leopoldo de Bulhões
120035,Marechal Thaumaturgo
270510,Matriz de Camaragibe
314320,Monte Santo de Minas
240790,Monte das Gameleiras
314350,Morada Nova de Minas
500600,Nova Alvorada do Sul
353284,Nova Canaã Paulista
510621,Nova Canaã do Norte
130310,Nova Olinda do Norte
150543,Ourilândia do Norte
521540,Ouro Verde de Goiás
292340,Palmas de Monte Alto
270630,Palmeira dos Índios
353630,Patrocínio Paulista
220779,Pau D'Arco do Piauí
521660,Peixe (transf. p/TO)
315015,Piedade de Caratinga
110146,Pimenteiras do Oeste
411925,Pinhal de São Bento
315310,Presidente Bernardes
354120,Presidente Bernardes
354130,Presidente Epitácio
210920,Presidente Juscelino
241030,Presidente Juscelino
315320,Presidente Juscelino
315340,Presidente Olegário
354150,Presidente Venceslau
292630,Riachão do Jacuípe
220900,Rio Grande do Piauí
292730,Salinas da Margarida
292770,Santa Cruz Cabrália
521920,Santa Cruz de Goiás
220910,Santa Cruz do Piauí
270790,Santa Luzia do Norte
150655,Santa Luzia do Pará
330460,Santa Maria Madalena
354700,Santa Maria da Serra
412385,Santa Maria do Oeste
150660,Santa Maria do Pará
315810,Santa Maria do Salto
315920,Santa Rita de Caldas
315950,Santa Rita do Itueto
521950,Santa Rosa de Goiás
220937,Santa Rosa do Piauí
431700,Santana da Boa Vista
251350,Santana de Mangueira
354730,Santana de Parnaíba
315870,Santana do Garambéu
315890,Santana do Manhuaçu
211023,Santana do Maranhão
251360,Santana dos Garrotes
270895,Senador Rui Palmeira
241340,Serra Negra do Norte
211178,Serrano do Maranhão
432060,Severiano de Almeida
211195,Sucupira do Riachão
261290,São Benedito do Sul
412460,São Carlos do Ivaí
431805,São Domingos do Sul
316105,São Félix de Minas
150730,São Félix do Xingu
316300,São José da Safira
270840,São José da Tapera
251430,São José de Caiana
241220,São José de Mipibu
316320,São José do Alegre
251460,São José do Bonfim
221005,São José do Divino
316330,São José do Divino
431846,São José do Herval
316350,São José do Jacuri
221020,São José do Piauí
251470,São José do Sabugi
251445,São José dos Ramos
140050,São João da Baliza
431842,São João da Urtiga
330510,São João de Meriti
412490,São João do Caiuá
251400,São João do Cariri
316265,São João do Pacuí
221000,São João do Piauí
241210,São João do Sabugi
211110,São João dos Patos
251500,São Miguel de Taipu
421720,São Miguel do Oeste
330520,São Pedro da Aldeia
316390,São Pedro da União
431937,São Pedro do Butiá
221050,São Pedro do Piauí
221060,São Raimundo Nonato
320495,São Roque do Canaã
431971,São Valentim do Sul
431973,São Valério do Sul
355640,Vargem Grande do Sul
355690,Vista Alegre do Alto
293350,Wenceslau Guimarães
520017,Água Fria de Goiás
350060,Águas de São Pedro
260010,Afogados da Ingazeira
250057,Algodão de Jandaíra
170035,Aliança do Tocantins
110001,Alta Floresta D'Oeste
210040,Altamira do Maranhão
220045,Alvorada do Gurguéia
210060,Amarante do Maranhão
520140,Aparecida de Goiânia
520145,Aparecida do Rio Doce
330023,Armação dos Búzios
350670,Boa Esperança do Sul
510185,Bom Jesus do Araguaia
310855,Brasilândia de Minas
250330,Cachoeira dos Índios
410400,Campina Grande do Sul
220217,Campo Largo do Piauí
520485,Campo Limpo de Goiás
510263,Campo Novo do Parecis
350980,Campos Novos Paulista
330100,Campos dos Goytacazes
290685,Capela do Alto Alegre
170510,Chapada da Natividade
220275,Colônia do Gurguéia
330140,Conceição de Macabu
290840,Conceição do Coité
311780,Conceição dos Ouros
290880,Contendas do Sincorá
311970,Coronel Xavier Chaves
312070,Cruzeiro da Fortaleza
220327,Curral Novo do Piauí
351090,Cássia dos Coqueiros
311990,Córrego do Bom Jesus
430635,Dezesseis de Novembro
520730,Dueré (transf. p/TO)
150295,Eldorado dos Carajás
351570,Ferraz de Vasconcelos
170825,Fortaleza do Tabocão
320225,Governador Lindenberg
210462,Governador Luiz Rocha
291160,Governador Mangabeira
430912,Gramado dos Loureiros
520950,Gurupi (transf. p/TO)
171110,Itaporã do Tocantins
210630,Magalhães de Almeida
210667,Milagres do Maranhão
171320,Miracema do Tocantins
314280,Monte Alegre de Minas
521385,Morro Agudo de Goiás
411725,Nova Prata do Iguaçu
500625,Novo Horizonte do Sul
314535,Novo Oriente de Minas
431370,Palmeira das Missões
171610,Paraíso do Tocantins
315020,Piedade de Ponte Nova
315030,Piedade do Rio Grande
353910,Pirapora do Bom Jesus
411970,Planaltina do Paraná
510677,Porto Alegre do Norte
270720,Poço das Trincheiras
130353,Presidente Figueiredo
315330,Presidente Kubitschek
412135,Rancho Alegre D'Oeste
251275,Riachão do Bacamarte
510718,Ribeirão Cascalheira
354323,Ribeirão dos Índios
412215,Rio Bonito do Iguaçu
431647,Salvador das Missões
431670,Santa Bárbara do Sul
431673,Santa Cecília do Sul
315737,Santa Cruz de Salinas
171886,Santa Fé do Araguaia
315765,Santa Helena de Minas
412370,Santa Isabel do Ivaí
150650,Santa Isabel do Pará
412380,Santa Izabel do Oeste
280630,Santa Luzia do Itanhy
211003,Santa Luzia do Paruá
431695,Santa Maria do Herval
292840,Santa Rita de Cássia
354760,Santa Rosa de Viterbo
412402,Santa Tereza do Oeste
315840,Santana de Cataguases
431795,Santo Expedito do Sul
432032,Senador Salgado Filho
316620,Senhora dos Remédios
241170,São Bento do Trairí
421620,São Francisco do Sul
211080,São Félix de Balsas
292905,São Félix do Coribe
220960,São Félix do Piauí
320470,São Gabriel da Palha
500769,São Gabriel do Oeste
354940,São Joaquim da Barra
316292,São Joaquim de Bicas
261330,São Joaquim do Monte
211120,São José de Ribamar
421680,São José do Cerrito
316340,São José do Goiabal
241240,São José do Seridó
354990,São José dos Campos
316290,São João Nepomuceno
522000,São João d'Aliança
220995,São João da Varjota
354925,São João de Iracema
150747,São João de Pirabas
220997,São João do Arraial
316260,São João do Oriente
412510,São João do Triunfo
431880,São Lourenço do Sul
292940,São Miguel das Matas
280700,São Miguel do Aleixo
150760,São Miguel do Guamá
221040,São Miguel do Tapuio
241260,São Paulo do Potengi
412575,São Pedro do Iguaçu
412590,São Pedro do Paraná
316400,São Pedro dos Ferros
316510,São Tomás de Aquino
316530,São Vicente de Minas
261500,Taquaritinga do Norte
510835,Vale de São Domingos
522185,Valparaíso de Goiás
432360,Vista Alegre do Prata
293330,Vitória da Conquista
432375,Vitória das Missões
520100,Ananás (transf. p/TO)
170110,Aparecida do Rio Negro
520240,Arraias (transf. p/TO)
410280,Bela Vista do Paraíso
410305,Boa Vista da Aparecida
430215,Boa Vista das Missões
150157,Bom Jesus do Tocantins
170330,Bom Jesus do Tocantins
350710,Bom Jesus dos Perdões
310820,Bonfinópolis de Minas
260260,Brejo da Madre de Deus
260350,Camocim de São Félix
210255,Campestre do Maranhão
520480,Campo Alegre de Goiás
220213,Campo Grande do Piauí
311540,Catas Altas da Noruega
510300,Chapada dos Guimarães
311720,Conceição das Pedras
311740,Conceição de Ipanema
290830,Conceição do Almeida
320170,Conceição do Castelo
312140,Desterro de Entre Rios
312210,Divino das Laranjeiras
312220,Divinolândia de Minas
520830,Divinópolis de Goiás
500348,Dois Irmãos do Buriti
510380,Figueirópolis D'Oeste
210409,Formosa da Serra Negra
520755,Fátima (transf. p/TO)
420600,Governador Celso Ramos
520930,Guaraí (transf. p/TO)
313280,Itambé do Mato Dentro
230725,Jijoca de Jericoacoara
431127,Lagoa dos Três Cantos
521240,Lizarda (transf. p/TO)
313910,Madre de Deus de Minas
431220,Maximiliano de Almeida
521350,Monte Alegre de Goiás
220660,Monte Alegre do Piauí
220665,Morro Cabeça no Tempo
521430,Nazaré (transf. p/TO)
411650,Nova Aliança do Ivaí
431303,Nova Esperança do Sul
521487,Nova Iguaçu de Goiás
220690,Novo Oriente do Piauí
220710,Olho D'Água do Piauí
270580,Olho d'Água do Casado
240840,Olho-d'Água do Borges
292320,Oliveira dos Brejinhos
171380,Palmeiras do Tocantins
521620,Paranã (transf. p/TO)
314820,Patrocínio do Muriaé
171700,Pindorama do Tocantins
220855,Porto Alegre do Piauí
270750,Porto Real do Colégio
110147,Primavera de Rondônia
251310,Salgado de São Félix
431710,Sant'Ana do Livramento
354580,Santa Bárbara d'Oeste
292780,Santa Cruz da Vitória
521930,Santa Helena de Goiás
431697,Santa Margarida do Sul
315800,Santa Maria de Itabira
320455,Santa Maria de Jetibá
521940,Santa Rita do Araguaia
315960,Santa Rita do Sapucaí
521960,Santa Tereza de Goiás
354720,Santana da Ponte Pensa
280660,Santo Amaro das Brotas
293000,Sebastião Laranjeiras
241310,Senador Elói de Souza
316695,Serranópolis de Minas
354860,São Bento do Sapucaí
354870,São Bernardo do Campo
316090,São Brás do Suaçuí
421605,São Cristovão do Sul
150720,São Domingos do Capim
320465,São Domingos do Norte
316100,São Domingos do Prata
316165,São Geraldo do Baixio
316180,São Gonçalo do Pará
316310,São José da Varginha
292935,São José da Vitória
251450,São José de Piranhas
251455,São José de Princesa
354960,São José do Barreiro
261350,São José do Belmonte
320480,São José do Calçado
292937,São José do Jacuípe
412550,São José dos Pinhais
316280,São João Evangelista
522005,São João da Paraúna
150750,São João do Araguaia
